SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL,Tanimoto_Similarity
COC=1C=CC(C)=CC1C2=CSC(=N2)NC(=O)C=3C=CC(=CC3)NC(=O)C4=CC=CS4,Z109987440,449.548,449.548,4.491,-7.886,2,4,80.32,6,https://real.enamine.net/public-enum-files/Z109987440,0.2976190476190476
CC1=C(C=NN1C2CCOCC2)NC(=O)C3=CC=4C=CC=CC4NC3=O,Z4358812806,352.388,352.388,-0.639,-3.739,2,4,85.25,3,https://real.enamine.net/public-enum-files/Z4358812806,0.2972972972972973
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C4=CNC(=N4)C=5C=CC=CC5,Z1334430527,408.456,408.456,4.11,-5.784,2,4,88.49,6,https://real.enamine.net/public-enum-files/Z1334430527,0.2972972972972973
CC(C)N1C=C(N=N1)C(=O)NC2=NC=3C=CC=CC3N2CCC4=CC=CC=N4,Z2222656365,375.428,375.428,1.955,-3.421,1,5,90.52,6,https://real.enamine.net/public-enum-files/Z2222656365,0.2972972972972973
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=CN(N3)C=4C=CC(Cl)=CC4Cl,Z1581444447,399.233,399.233,3.19,-4.674,2,4,88.49,4,https://real.enamine.net/public-enum-files/Z1581444447,0.2972972972972973
COC=1C=CC=2CCN(CCC2C1)C(=O)C=3C=CC(=CC3)N4CCN(C)CC4,Z4497151778,379.496,379.496,2.997,-3.486,0,4,36.02,3,https://real.enamine.net/public-enum-files/Z4497151778,0.2972972972972973
CC1CC(CC(=O)NCCN(C)C(=O)C2=NC=3C=CC=CC3NC2=O)C1,Z5869944775,356.42,356.42,0.85,-4.22,2,4,90.87,6,https://real.enamine.net/public-enum-files/Z5869944775,0.2972972972972973
COC(=O)C1=NNC=C1NC(=O)C=2C=CC=C(C2)C(C)C,Z2636533518,287.314,287.314,3.214,-4.154,2,3,84.08,5,https://real.enamine.net/public-enum-files/Z2636533518,0.2972972972972973
CN(C)CCN1C=CC(=N1)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z2497597916,325.369,325.369,0.069,-1.449,2,5,91.73,6,https://real.enamine.net/public-enum-files/Z2497597916,0.2972972972972973
CNC=1C=CC(=CN1)C(=O)NC=2C=CC(=CC2)N3CCN(C)CC3,Z2064040590,325.409,325.409,2.32,-2.59,2,5,60.5,4,https://real.enamine.net/public-enum-files/Z2064040590,0.2972972972972973
CCCN(C)C=1C=CC=CC1NC(=O)C=2C=C(C)C=3C(=O)NC(O)=NC3N2,Z2722589891,367.403,367.403,3.372,-5.396,3,6,106.92,5,https://real.enamine.net/public-enum-files/Z2722589891,0.2972972972972973
O=C(O)CC=1C=CC=CC1NC(=O)C2=CSC(=N2)C=3C=CC=CC3,Z1444781778,338.382,338.382,2.824,-4.686,2,4,79.29,5,https://real.enamine.net/public-enum-files/Z1444781778,0.296875
O=C(NCC=1C=CC(Cl)=CC1)C2=NC=3C=CC=CC3C(=O)N2,Z211300108,313.739,313.739,2.917,-4.761,2,3,70.56,3,https://real.enamine.net/public-enum-files/Z211300108,0.296875
O=C1C(CCN1CC(F)(F)F)NS(=O)(=O)C2=CC=CC3=CN=CC=C23,Z1182741167,373.352,373.352,1.954,-4.528,1,4,79.37,4,https://real.enamine.net/public-enum-files/Z1182741167,0.2962962962962963
COC=1C=CC(=CC1)C=2N=CC=C(N2)NC=3C=NN(C3)CCS(C)(=O)=O,Z4429305225,373.431,373.431,1.709,-2.762,1,7,99.0,7,https://real.enamine.net/public-enum-files/Z4429305225,0.2962962962962963
CN1C=CC(=N1)C(=O)NC2=NC=3C=CC=CC3N2CCC4=CC=CC=N4,Z1334431014,346.387,346.387,1.798,-3.237,1,4,77.63,5,https://real.enamine.net/public-enum-files/Z1334431014,0.29577464788732394
NC(=O)C=1C=CC=2NC(=NC2C1)NC(=O)C3=CSC(=N3)C=4C=CC=CC4,Z8424106418,363.395,363.395,2.96,-6.074,3,4,113.76,4,https://real.enamine.net/public-enum-files/Z8424106418,0.29577464788732394
O=C(NC=1C=CC=2NC(=NC2C1)C=3C=CC=CN3)C4CCC(O)CC4,Z1941931710,336.389,336.389,2.118,-3.406,3,4,90.9,3,https://real.enamine.net/public-enum-files/Z1941931710,0.29577464788732394
O=C(NC=1C=CC(Cl)=CC1C2=NC=3C=CC=CC3S2)C=4C=NC=CC4,Z27631224,365.838,365.838,3.73,-5.889,1,3,54.88,3,https://real.enamine.net/public-enum-files/Z27631224,0.29577464788732394
CNC(=O)C=1C=CC(C)=C(C1)NC(=O)C2=CN(C)C(=N2)C3=CC=CC=N3,Z5428055657,349.387,349.387,1.095,-3.343,2,4,88.91,4,https://real.enamine.net/public-enum-files/Z5428055657,0.29577464788732394
O=C(CCC1=NC2=CC=CC=C2N1)NCC3CCNC(=O)C3,Z3855600434,300.356,300.356,-0.906,-1.597,3,3,86.88,5,https://real.enamine.net/public-enum-files/Z3855600434,0.29577464788732394
O=C(NCC1(CCC1)NC(=O)C=2C=CC=CN2)C=3C=CC4=CC=CN=C4C3,Z5521367213,360.41,360.41,2.914,-4.376,2,4,83.98,5,https://real.enamine.net/public-enum-files/Z5521367213,0.29577464788732394
CNC(=O)C=1C=C(C)C=CC1NC(=O)C2=CN(C)C(=N2)C3=CC=CC=N3,Z5428055658,349.387,349.387,2.045,-3.572,2,4,88.91,4,https://real.enamine.net/public-enum-files/Z5428055658,0.29577464788732394
CC=1C(=CC=CC1S(=O)(=O)NC2CC2)NC(=O)NC=3C=CN(CC=4C=CC=NC4)N3,Z1874911802,426.494,426.494,1.412,-3.498,3,5,118.01,6,https://real.enamine.net/public-enum-files/Z1874911802,0.29545454545454547
O=C(NC1CCCC(C1)C=2C=CC(F)=CC2)C3=CC4=CC=CC=C4NC3=O,Z4705085860,364.414,364.414,3.697,-6.186,2,2,58.2,3,https://real.enamine.net/public-enum-files/Z4705085860,0.2948717948717949
CNC(=O)C=1C=C(C=CN1)OC=2C=CC=CC2NC(=O)C3=CC4=CC(Cl)=CC(C)=C4N3,Z1690727453,434.876,434.876,4.376,-6.643,3,3,96.11,5,https://real.enamine.net/public-enum-files/Z1690727453,0.2948717948717949
CN1C=C(NC(=O)C2=CSC(=N2)C=3C=NN(C3)C=4C=CC=CC4)C(=N1)C=5C=CC=CN5,Z1428043303,427.484,427.484,2.403,-3.912,1,5,90.52,5,https://real.enamine.net/public-enum-files/Z1428043303,0.2948717948717949
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C4=CSC(=N4)N5CCNCC5,Z5510578756,433.532,433.532,2.48,-4.389,2,6,87.97,6,https://real.enamine.net/public-enum-files/Z5510578756,0.2948717948717949
O=C(NC1=CC(=NN1)C=2C=CN=CC2)C3=CN=C4C=CC=CC4=C3,Z2228959445,315.33,315.33,2.521,-4.72,2,4,83.56,3,https://real.enamine.net/public-enum-files/Z2228959445,0.29411764705882354
COC=1C=CC=2C=C(NC2C1)C(=O)N3CCC4=C(C=NN4C=5C=CC=CC5)C3,Z423929770,372.421,372.421,3.324,-5.143,1,3,63.15,3,https://real.enamine.net/public-enum-files/Z423929770,0.29411764705882354
CNC(=O)C=1C=CC=C(NC(=O)C=2C=CC=3NC(C)=NC3C2)C1C,Z1625278911,322.362,322.362,1.248,-4.074,3,3,86.88,3,https://real.enamine.net/public-enum-files/Z1625278911,0.29411764705882354
COC=1C=C(C=CC1NC(=O)C=2C=NC=3C=CC=CC3N2)C(N)=O,Z3889890213,322.319,322.319,1.022,-3.346,2,5,107.2,4,https://real.enamine.net/public-enum-files/Z3889890213,0.29411764705882354
CC(C)NS(=O)(=O)C=1C=CC(Cl)=C(C1)C(=O)NC=2C=CC(=CC2)C3=NC=4C=CC=CC4N3,Z223897982,468.957,468.957,4.416,-7.335,3,4,103.95,5,https://real.enamine.net/public-enum-files/Z223897982,0.29411764705882354
CC1=CNC(=N1)C=2C=CC=CC2NC(=O)C3=CC(=CN3)C(N)=O,Z1453960213,309.323,309.323,-0.195,-3.956,4,3,116.66,4,https://real.enamine.net/public-enum-files/Z1453960213,0.29411764705882354
O=C(NC=1C=CNN1)C=2C=C(N=C3C=CC=CC23)C=4C=CC=CN4,Z1211924906,315.33,315.33,2.643,-4.208,2,4,83.56,3,https://real.enamine.net/public-enum-files/Z1211924906,0.29411764705882354
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=NC(=NC3)C(F)(F)F,Z1747182429,334.257,334.257,0.259,-2.531,2,5,96.45,4,https://real.enamine.net/public-enum-files/Z1747182429,0.29411764705882354
CC1=CNC(=N1)C=2C=CC=CC2NC(=O)C3=CNC(=C3)C(N)=O,Z1453957759,309.323,309.323,-0.195,-4.247,4,3,116.66,4,https://real.enamine.net/public-enum-files/Z1453957759,0.29411764705882354
CC(C)CC(NC(=O)[C@@H](C)N1CC=2C=CC=CC2C1=O)C3=NC4=CC=CC=C4N3,Z7220314666,390.479,390.479,3.572,-5.907,2,3,78.09,6,https://real.enamine.net/public-enum-files/Z7220314666,0.29333333333333333
CN1C=C(C(=O)NC=2C=C(Cl)C=CC2F)C(=N1)C3=CC=CS3,Z1567771271,335.785,335.785,2.986,-4.496,1,2,46.92,3,https://real.enamine.net/public-enum-files/Z1567771271,0.29333333333333333
CC=1C=NC=CC1C2=CC=C(S2)C(=O)NC=3C=CC(F)=CC3F,Z1919379376,330.354,330.354,3.22,-5.443,1,2,41.99,3,https://real.enamine.net/public-enum-files/Z1919379376,0.29333333333333333
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=CN(N3)C=4C=CC=CC4C(F)(F)F,Z1669420933,398.342,398.342,2.711,-4.452,2,4,88.49,5,https://real.enamine.net/public-enum-files/Z1669420933,0.29333333333333333
CN1C=C(NC(=O)C=2C=C(NN2)C3=CC=CO3)C(=N1)C=4C=CC=CN4,Z1428929686,334.333,334.333,1.222,-2.887,2,4,101.63,4,https://real.enamine.net/public-enum-files/Z1428929686,0.29333333333333333
O=C(CC1CC2CCC(C1)N2)NC=3C=CC=C(C3)NC(=O)C4=CC=CS4,Z1335059792,369.482,369.482,2.052,-4.204,3,3,70.23,5,https://real.enamine.net/public-enum-files/Z1335059792,0.29333333333333333
O=C1NC(CC=2C=CC(=CC2)OC(F)(F)F)=NC3=CNN=C13,Z6289355772,310.232,310.232,2.26,-3.61,2,4,79.37,4,,0.29333333333333333
CCCN1C=C(N=N1)C(=O)NC2=NC=3C=CC=CC3N2CCC4=CC=CC=N4,Z1554988902,375.428,375.428,2.175,-3.398,1,5,90.52,7,https://real.enamine.net/public-enum-files/Z1554988902,0.29333333333333333
CC=1N=C(C=CC1C(=O)NC2=CNN=C2C=3C=CC=CN3)C4CC4,Z6680124152,319.361,319.361,1.419,-2.993,2,4,83.56,4,https://real.enamine.net/public-enum-files/Z6680124152,0.2916666666666667
O=C(NC1=CC(=NN1)C2CC2)C=3C=C(N=C4C=CC=CC34)C=5C=CC=CN5,Z1103662523,355.394,355.394,3.356,-5.2,2,4,83.56,4,https://real.enamine.net/public-enum-files/Z1103662523,0.2916666666666667
O=C(NC=1C=CC(=CN1)C2=NC=3C=CC=CC3N2)C4CCC5CC5C4,Z4493823933,332.4,332.4,4.015,-6.033,2,3,70.67,3,https://real.enamine.net/public-enum-files/Z4493823933,0.2916666666666667
CC1=NNC=2C=NC(=CC12)C(=O)NC=3C=CC=CC3NCC=4C=CC=CC4C,Z5190928747,371.436,371.436,4.134,-5.132,3,4,82.7,5,https://real.enamine.net/public-enum-files/Z5190928747,0.2916666666666667
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C=4C=CN=C(N4)C=5C=CC=CN5,Z5510872253,421.455,421.455,2.611,-4.665,1,6,98.48,6,https://real.enamine.net/public-enum-files/Z5510872253,0.2916666666666667
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C=4C=CN=C(N4)C=5C=CC=CC5,Z5510582718,420.467,420.467,3.81,-5.95,1,5,85.59,6,https://real.enamine.net/public-enum-files/Z5510582718,0.2916666666666667
CN1N=CC(=N1)C(=O)NC2=NC=3C=CC=CC3N2CCC4=CC=CC=N4,Z2033265484,347.375,347.375,1.607,-2.963,1,5,90.52,5,https://real.enamine.net/public-enum-files/Z2033265484,0.2916666666666667
O=C1C(CCN1C=2C=CC=CC2)NS(=O)(=O)C3=CC=CC4=CN=CC=C34,Z1168417131,367.424,367.424,3.193,-4.89,1,4,79.37,3,https://real.enamine.net/public-enum-files/Z1168417131,0.2911392405063291
NC=1N=C2C=CC=CC2=CC1C(=O)NC3=CNN=C3C(F)(F)F,Z4655554000,321.258,321.258,1.664,-4.405,3,4,96.69,3,https://real.enamine.net/public-enum-files/Z4655554000,0.2911392405063291
COC=1C=CC(=CN1)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z1559980211,295.297,295.297,1.086,-2.39,2,5,92.79,4,https://real.enamine.net/public-enum-files/Z1559980211,0.2898550724637681
COCC=1C=CC(=CC1)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z1451066520,308.335,308.335,1.327,-2.807,2,4,79.9,5,https://real.enamine.net/public-enum-files/Z1451066520,0.2898550724637681
COC=1C=CC=CC1NC(=O)C2=CSC(=N2)C=3C=CC=NC3,Z2216899259,311.36,311.36,2.128,-3.823,1,4,64.11,4,https://real.enamine.net/public-enum-files/Z2216899259,0.2898550724637681
CCCN1C(=NC=2C=CC=CC21)NC(=O)C=3C=CC4=NC=CC=C4N3,Z7214100171,331.372,331.372,3.606,-4.184,1,4,72.7,4,https://real.enamine.net/public-enum-files/Z7214100171,0.2898550724637681
CC1=CC(NC(=O)C2=NN3C(=N2)NC(=O)C=4C=CC=CC43)=C(C)C5=CC=CN=C15,Z8427073858,384.392,384.392,1.867,-5.713,2,5,101.8,2,https://real.enamine.net/public-enum-files/Z8427073858,0.2894736842105263
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=CC(=CC3)CN4CCCC4=O,Z1559973680,361.398,361.398,0.428,-3.399,2,4,90.98,5,https://real.enamine.net/public-enum-files/Z1559973680,0.2894736842105263
CCN1N=C(C=C1C2CC2)C(=O)NC3=CNN=C3C=4C=CC=CN4,Z2906455673,322.365,322.365,1.053,-2.292,2,4,88.49,5,https://real.enamine.net/public-enum-files/Z2906455673,0.2894736842105263
COC(=O)N1CCN(CC1)S(=O)(=O)C=2C=CC=C3C=NC=CC23,Z741862616,335.38,335.38,1.809,-2.898,0,4,79.81,2,https://real.enamine.net/public-enum-files/Z741862616,0.2894736842105263
COC=1C=CC=2CN(CCC2C1)C(=O)C=3C=CC(=CC3)N4CCN(C)CC4,Z4497151786,365.47,365.47,3.208,-3.474,0,4,36.02,3,https://real.enamine.net/public-enum-files/Z4497151786,0.2894736842105263
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C4=CSC(=N4)NC=5C=CC=CN5,Z1334431043,441.51,441.51,3.751,-5.796,2,6,97.62,7,https://real.enamine.net/public-enum-files/Z1334431043,0.2894736842105263
CC=1C=CC=C2C=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)C12,Z4951847514,310.778,310.778,4.416,-5.016,1,2,41.99,3,https://real.enamine.net/public-enum-files/Z4951847514,0.2894736842105263
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C4=CNC(=N4)C5CC5,Z1410199090,372.424,372.424,2.725,-3.795,2,4,88.49,6,https://real.enamine.net/public-enum-files/Z1410199090,0.2894736842105263
COC=1C=CN2C(=CN=C2C1)C(=O)NC=3C=CC(=CC3C)NC(=O)C=4C=CC=CN4,Z4543538508,401.419,401.419,3.152,-4.654,2,5,97.62,5,https://real.enamine.net/public-enum-files/Z4543538508,0.2894736842105263
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C=4C=C(ON4)C5CC5,Z1335448932,373.409,373.409,2.555,-4.159,1,4,85.84,6,https://real.enamine.net/public-enum-files/Z1335448932,0.2894736842105263
CC1=NN(C2=NC=3C=CC=CC3N2)C=4N=CC(=CC14)C(=O)NC=5C=CC(=CC5)C6(O)COC6,Z2141492063,440.455,440.455,2.422,-5.964,3,6,117.95,4,https://real.enamine.net/public-enum-files/Z2141492063,0.2891566265060241
CCC1=CN=C(NC(=O)C=2C=CC(C)=C(C2)S(=O)(=O)NC3CCCC3)S1,Z1367542350,393.526,393.526,4.056,-5.345,2,4,88.16,5,https://real.enamine.net/public-enum-files/Z1367542350,0.2891566265060241
COC=1C=CC(=CC1OC)C2=CSC(=N2)NC(=O)C=3C=CC(=CC3)NC(=O)C4=CC=CS4,Z73269580,465.548,465.548,4.266,-7.364,2,5,89.55,7,https://real.enamine.net/public-enum-files/Z73269580,0.2891566265060241
O=C(C=1C=CC=CN1)N2CCC(CN3CCNC3=O)CC2,Z2964162777,288.346,288.346,-0.901,-1.903,1,3,65.54,3,https://real.enamine.net/public-enum-files/Z2964162777,0.2878787878787879
CCOC=1C=CC=C(C1)S(=O)(=O)NC(=O)C=2C=CC=CN2,Z1589393840,306.339,306.339,2.527,-3.006,1,5,85.36,4,https://real.enamine.net/public-enum-files/Z1589393840,0.2878787878787879
O=C(NCC1CCN(CC1)C=2C=CN=CC2)C=3C=CC=CN3,Z1579208564,296.368,296.368,1.786,-2.109,1,4,58.12,4,https://real.enamine.net/public-enum-files/Z1579208564,0.2878787878787879
COC(=O)C=1NC(C)=CC1NC(=O)C=2C=C(C=CN2)OC,Z1217665183,289.287,289.287,1.986,-2.426,2,4,93.31,5,https://real.enamine.net/public-enum-files/Z1217665183,0.2878787878787879
CNC(=O)C=1C=CC=C(N1)C(=O)NC=2C=CC=3NN=CC3C2Cl,Z5330395574,329.741,329.741,1.281,-4.099,3,4,99.77,3,https://real.enamine.net/public-enum-files/Z5330395574,0.2878787878787879
O=C(NC=1C=CC(=CN1)C2=NC=3C=CC=CC3N2)C45CC5CCCC4,Z4493823686,332.4,332.4,4.015,-5.793,2,3,70.67,3,https://real.enamine.net/public-enum-files/Z4493823686,0.2876712328767123
CC(CCNC(=O)C=1C=CC=CN1)N(C)C(=O)C=2C=CC3=CC=CN=C3C2,Z5521367934,362.426,362.426,2.319,-3.782,1,4,75.19,6,https://real.enamine.net/public-enum-files/Z5521367934,0.2876712328767123
NC(=O)C=1C=C(C=C(C1)[N+]([O-])=O)C(=O)NC=2C=CC(=CC2)C3=NC=4C=CC=CC4N3,Z2142295004,401.376,401.376,3.135,-6.893,3,5,144.01,5,https://real.enamine.net/public-enum-files/Z2142295004,0.2876712328767123
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=CC(=CC3)CN4C=CC=N4,Z1559974669,344.371,344.371,1.602,-2.895,2,4,88.49,5,https://real.enamine.net/public-enum-files/Z1559974669,0.2876712328767123
"C[C@H]1C[C@H](CCN1C)C(=O)NC=2C=CC(=CC2)C3=NC=4C=CC=CC4N3 |&1:1,3,r|",Z3378315223,348.442,348.442,3.255,-4.296,2,3,61.02,3,https://real.enamine.net/public-enum-files/Z3378315223,0.2876712328767123
CC1=NC=2C=CC(=CC2N1C)C(=O)NC=3C=CC=C4C(=O)NCC34,Z2098963795,320.346,320.346,1.629,-3.078,2,3,76.02,2,https://real.enamine.net/public-enum-files/Z2098963795,0.2876712328767123
CC1=CC(=NO1)C(=O)NC2=NC=3C=CC=CC3N2CCC4=CC=CC=N4,Z1334431852,347.372,347.372,2.111,-3.736,1,4,85.84,5,https://real.enamine.net/public-enum-files/Z1334431852,0.2876712328767123
CC(NC(=O)C=1C=CC=2NC(=O)C(=O)NC2C1)C(O)C=3C=CC=CC3,Z2202566421,339.346,339.346,-0.055,-4.13,4,4,107.53,4,https://real.enamine.net/public-enum-files/Z2202566421,0.2876712328767123
CC=1C=C(C=C(C(=O)NC=2C=CC(=CC2)C3=NC=4C=CC=CC4N3)C1C)S(C)(=O)=O,Z1526951674,419.498,419.498,3.844,-7.017,2,4,91.92,4,https://real.enamine.net/public-enum-files/Z1526951674,0.2876712328767123
CC1=C(C=NN1C=2C=CC(F)=CC2F)NC(=O)C3=NN4C(=N3)NC(=O)C=5C=CC=CC54,Z8427073715,421.361,421.361,1.601,-5.281,2,5,106.73,3,https://real.enamine.net/public-enum-files/Z8427073715,0.28735632183908044
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=CC(=CC3)CC(F)(F)F,Z6286671134,346.307,346.307,2.271,-4.451,2,3,70.67,5,https://real.enamine.net/public-enum-files/Z6286671134,0.2857142857142857
CC1=C(SC=2N=CN(C)C(=O)C12)C(=O)NCCC3=NC=4C=CC=CC4N3,Z109502302,367.427,367.427,1.309,-4.657,2,4,90.45,4,https://real.enamine.net/public-enum-files/Z109502302,0.2857142857142857
CN1C=C(C(=O)NC=2C=CC=CC2O)C(=N1)C=3C=CC=CC3,Z1581138722,293.321,293.321,2.39,-3.471,2,3,67.15,3,https://real.enamine.net/public-enum-files/Z1581138722,0.2857142857142857
CC1CC(C1)NS(=O)(=O)C=2C=CC=C(N2)NCC(=O)N(C)C,Z3074709801,326.416,326.416,1.888,-2.872,2,5,91.4,5,https://real.enamine.net/public-enum-files/Z3074709801,0.2857142857142857
NC(=O)C=1C=CC=C(N1)NC(=O)C=2C=C(N=C3C=CC=CC23)C4=CC=CC=C4Cl,Z1250527230,402.834,402.834,4.223,-6.93,2,4,97.97,4,https://real.enamine.net/public-enum-files/Z1250527230,0.2857142857142857
CCOC(=O)C=1C=CC(=CC1)C(=O)NC=2C=CC=CC2C3=NC(CC)=NN3,Z2197761305,364.399,364.399,3.022,-5.751,2,4,96.97,7,https://real.enamine.net/public-enum-files/Z2197761305,0.2857142857142857
CN1CCC(C)(C(=O)NC=2C=CC=3NC(=NC3C2)C=4C=CC=CN4)C1=O,Z2799926907,349.387,349.387,2.372,-3.591,2,4,90.98,3,https://real.enamine.net/public-enum-files/Z2799926907,0.2857142857142857
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C4=CN(CCCF)N=N4,Z3298127180,393.419,393.419,1.598,-3.534,1,5,90.52,8,https://real.enamine.net/public-enum-files/Z3298127180,0.2857142857142857
COC=1C=C(C=CC1NC(=O)C=2C=NC=3C=CC=CC3N2)C(=O)N(C)C,Z1368196768,350.372,350.372,1.007,-3.383,1,5,84.42,4,https://real.enamine.net/public-enum-files/Z1368196768,0.2857142857142857
NC=1N=CC=NC1C(=O)NC=2C=CC=CC2CC=3C=CC=CC3,Z1207380736,304.347,304.347,2.908,-3.577,2,4,80.9,4,https://real.enamine.net/public-enum-files/Z1207380736,0.2857142857142857
CC1=CN(N=C1C(=O)NCC2=NC=3C=CC=CC3N2)C=4C=CC=CC4,Z1719605018,331.372,331.372,2.66,-4.237,2,3,75.6,4,https://real.enamine.net/public-enum-files/Z1719605018,0.2857142857142857
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C4=CSC(=N4)C5=CC=CS5,Z1334430873,431.536,431.536,4.461,-5.927,1,4,72.7,6,https://real.enamine.net/public-enum-files/Z1334430873,0.2857142857142857
CC1=CNC(=N1)C=2C=CC=CC2NC(=O)C3=CC(=CN3)S(N)(=O)=O,Z5345841872,345.378,345.378,-0.353,-3.92,4,4,133.73,4,https://real.enamine.net/public-enum-files/Z5345841872,0.2857142857142857
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C4=CN(CC(F)(F)F)N=N4,Z5510542849,415.373,415.373,1.41,-4.058,1,5,90.52,7,https://real.enamine.net/public-enum-files/Z5510542849,0.2857142857142857
CNC(=O)C=1C=C(C=CN1)OC=2C=CC=CC2NC(=O)C3=CC4=C(C)C=C(C)C=C4N3,Z1344400738,414.458,414.458,4.058,-6.841,3,3,96.11,5,https://real.enamine.net/public-enum-files/Z1344400738,0.2857142857142857
CC=1C=CC(=CC1F)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z1451067673,296.3,296.3,2.204,-3.52,2,3,70.67,3,https://real.enamine.net/public-enum-files/Z1451067673,0.2857142857142857
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=CC(=CC3)C(F)(F)CF,Z6286671365,346.307,346.307,2.086,-4.451,2,3,70.67,5,https://real.enamine.net/public-enum-files/Z6286671365,0.2857142857142857
O=C(NC=1C=CC=2NC(=NC2C1)C=3C=CC=NC3)C=4C=CC(F)=CC4,Z2736094709,332.332,332.332,3.667,-5.247,2,3,70.67,3,https://real.enamine.net/public-enum-files/Z2736094709,0.2857142857142857
COC=1C=CC=C(C(=O)NC2=CNN=C2C=3C=CC=CN3)C1OC,Z1451067141,324.335,324.335,1.193,-2.978,2,5,89.13,5,https://real.enamine.net/public-enum-files/Z1451067141,0.2857142857142857
COC1=NN(C)C=C1NC(=O)C2=NNC=3C=CC(F)=CC23,Z5421598839,289.266,289.266,0.833,-3.111,2,4,84.83,3,https://real.enamine.net/public-enum-files/Z5421598839,0.2857142857142857
CNCC=1N=CC(=CN1)C(=O)NC2=CNN=C2C=3C=CC=CN3,Z5714958261,309.327,309.327,-1.258,-1.185,3,6,108.48,5,https://real.enamine.net/public-enum-files/Z5714958261,0.2857142857142857
CC1=C(N=NN1C=2C=CC=C3N=CC=CC23)C(=O)NC[C@@H]4C[C@H](F)CN4,Z2441369020,354.382,354.382,1.518,-2.901,2,5,84.73,4,https://real.enamine.net/public-enum-files/Z2441369020,0.2840909090909091
CC=1C=CC(=CC1OC=2C=CN=CC2)C(=O)NC=3C=CC(=CC3)N4CCN(C)CC4,Z1210032772,402.49,402.49,3.767,-4.314,1,4,57.7,5,https://real.enamine.net/public-enum-files/Z1210032772,0.2839506172839506
NC1=C(SC=2N=CC=CC12)C(=O)NC=3C=CC(F)=CC3F,Z274800176,305.304,305.304,2.808,-4.869,2,3,68.01,2,https://real.enamine.net/public-enum-files/Z274800176,0.28378378378378377
CC(C)N1C=CC(=N1)C(=O)NC2=NC=3C=CC=CC3N2CCC4=CC=CC=N4,Z1334430519,374.44,374.44,2.636,-3.729,1,4,77.63,6,https://real.enamine.net/public-enum-files/Z1334430519,0.28378378378378377
CCC=1C=CC(=CC1C(=O)NC=2C=CC(=CC2)C3=NC=4C=CC=CC4N3)S(C)(=O)=O,Z1526951689,419.498,419.498,3.924,-7.028,2,4,91.92,5,https://real.enamine.net/public-enum-files/Z1526951689,0.28378378378378377
O=C(NC1=NC=2C=CC=CC2N1CCC=3C=CC=CN3)C4=CC(Cl)=CS4,Z1864473946,382.868,382.868,3.993,-5.403,1,3,59.81,5,https://real.enamine.net/public-enum-files/Z1864473946,0.28378378378378377
CCNC(=O)C=1C=CC(C)=C(C1)NC(=O)C2=CN(C)C(=N2)C=3C=CC=CN3,Z5428055671,363.414,363.414,1.624,-3.614,2,4,88.91,5,https://real.enamine.net/public-enum-files/Z5428055671,0.28378378378378377
"CN(CCN(C)C(=O)C1=NC2=CC=CC=C2NC1=O)C(=O)C[C@@H]3CCC[C@H]3O |&1:22,26,r|",Z5869944814,386.446,386.446,0.17,-2.842,2,5,102.31,6,https://real.enamine.net/public-enum-files/Z5869944814,0.28378378378378377
O=C(NC1=CNN=C1C=2C=CC=CN2)C=3C=CC(=CC3)CN4C=CN=C4,Z1451067019,344.371,344.371,0.892,-2.952,2,4,88.49,5,https://real.enamine.net/public-enum-files/Z1451067019,0.28378378378378377
CC=1C=C(C=CN1)C(=O)NC=2C=CC=C3C(=O)NC=CC23,Z7240275978,279.294,279.294,1.187,-3.856,2,3,71.09,2,https://real.enamine.net/public-enum-files/Z7240275978,0.2835820895522388
O=C(NC1=NC=2C=CC=CC2N1C3CC3)C=4C=CN=CN4,Z1743633304,279.297,279.297,1.696,-3.419,1,4,72.7,3,https://real.enamine.net/public-enum-files/Z1743633304,0.2835820895522388
